timestamp,PlaceCode,MeasureTime,Organic,Organic_Status,Suspended,Suspended_Status,TotalP,TotalP_Status,TotalN,TotalN_Status,CommDisorder
2024-08-15 14:36:42,Sung-San,20240815233620,0.0,04,1.2,00,1.665,00,5.855,00,OK
2024-08-15 14:36:42,Westside,20240815233620,11.6,00,3.1,00,2.274,00,13.808,00,OK
2024-08-15 14:44:44,Bo-Mok,20240815234430,3.8,00,0.5,00,0.133,00,9.808,00,OK
2024-08-15 14:44:44,Dae-Jung,20240815234420,5.8,00,0.9,00,0.595,00,3.166,00,NG
2024-08-15 14:44:44,Eastside,20240815234420,5.7,00,2.6,00,1.860,00,8.911,00,OK
2024-08-15 14:44:44,Jeju,20240815141820,5.3,00,3.6,00,0.674,00,7.960,00,NG
2024-08-15 14:44:44,Nam-Won,20240815234400,4.4,00,0.6,00,0.915,00,3.555,00,OK
2024-08-15 14:44:44,Sek-Dal,20240815234410,0.5,06,1.7,00,1.377,00,11.711,00,NG
2024-08-15 14:44:44,Sung-San,20240815234420,0.0,04,1.2,00,1.665,00,5.855,00,NG
2024-08-15 14:44:44,Westside,20240815234430,11.6,00,2.2,00,2.274,00,13.808,00,OK
2024-08-15 14:52:41,Bo-Mok,20240815235230,3.8,00,0.4,00,0.121,00,9.731,00,OK
2024-08-15 14:52:41,Dae-Jung,20240815235220,5.7,00,0.8,00,0.563,00,3.166,00,OK
2024-08-15 14:52:41,Eastside,20240815235220,6.1,00,3.6,00,1.860,00,8.911,00,OK
2024-08-15 14:52:41,Jeju,20240815141820,5.3,00,3.6,00,0.674,00,7.960,00,NG
2024-08-15 14:52:41,Nam-Won,20240815235200,4.2,00,0.7,00,1.363,00,0.000,00,OK
2024-08-15 14:52:41,Sek-Dal,20240815235210,0.5,06,1.4,00,1.408,00,11.140,00,OK
2024-08-15 14:52:41,Sung-San,20240815235220,0.0,04,1.2,00,1.316,00,5.777,00,OK
2024-08-15 14:52:41,Westside,20240815235220,11.3,00,2.0,00,2.274,00,13.808,00,NG
2024-08-15 15:01:40,Bo-Mok,20240816000130,3.8,00,0.5,00,0.121,00,9.731,00,OK
2024-08-15 15:01:40,Dae-Jung,20240816000120,5.7,00,1.0,00,0.563,00,2.535,00,OK
2024-08-15 15:01:40,Eastside,20240816000120,6.1,00,2.4,00,1.810,00,11.120,00,OK
2024-08-15 15:01:40,Jeju,20240815141820,5.3,00,3.6,00,0.674,00,7.960,00,NG
2024-08-15 15:01:40,Nam-Won,20240816000100,4.2,00,0.6,00,1.363,00,0.000,00,OK
2024-08-15 15:01:40,Sek-Dal,20240816000110,0.5,06,1.2,00,1.408,00,11.140,00,OK
2024-08-15 15:01:40,Sung-San,20240816000120,0.0,04,1.2,00,1.316,00,5.777,00,OK
2024-08-15 15:01:40,Westside,20240816000120,11.3,00,2.0,00,1.516,00,10.433,00,NG
2024-08-15 15:21:50,Bo-Mok,20240816002140,3.6,00,0.3,00,0.121,00,9.731,00,OK
2024-08-15 15:21:50,Dae-Jung,20240816002130,5.5,00,1.0,00,0.563,00,2.535,00,OK
2024-08-15 15:21:50,Eastside,20240816002120,4.5,00,1.6,00,1.810,00,11.120,00,NG
2024-08-15 15:21:50,Jeju,20240815141820,5.3,00,3.6,00,0.674,00,7.960,00,NG
2024-08-15 15:21:50,Nam-Won,20240816002110,3.7,00,0.8,00,1.363,00,0.000,00,OK
2024-08-15 15:21:50,Sek-Dal,20240816002120,0.5,06,1.5,00,1.408,00,11.140,00,OK
2024-08-15 15:21:50,Sung-San,20240816002130,0.0,04,1.3,00,1.316,00,5.777,00,OK
2024-08-15 15:21:50,Westside,20240816002130,14.5,00,2.2,00,1.516,00,10.433,00,OK
2024-08-15 15:30:09,Bo-Mok,20240816002950,3.6,00,0.4,00,0.121,00,9.731,00,OK
2024-08-15 15:30:09,Dae-Jung,20240816002950,5.5,00,0.9,00,0.563,00,2.535,00,OK
2024-08-15 15:30:09,Eastside,20240816002940,4.5,00,1.6,00,1.810,00,11.120,00,NG
2024-08-15 15:30:09,Jeju,20240815141820,5.3,00,3.6,00,0.674,00,7.960,00,NG
2024-08-15 15:30:09,Nam-Won,20240816002920,3.7,00,0.6,00,1.363,00,0.000,00,NG
2024-08-15 15:30:09,Sek-Dal,20240816002940,0.5,06,1.3,00,1.408,00,11.140,00,OK
2024-08-15 15:30:09,Sung-San,20240816002950,0.0,04,1.1,00,1.316,00,5.777,00,OK
2024-08-15 15:30:09,Westside,20240816002950,14.5,00,2.2,00,1.516,00,10.433,00,OK
2024-08-15 15:38:42,Bo-Mok,20240816003830,3.6,00,0.3,00,0.121,00,9.731,00,OK
2024-08-15 15:38:42,Dae-Jung,20240816003820,5.3,00,0.9,00,0.563,00,2.535,00,OK
2024-08-15 15:38:42,Eastside,20240816003820,4.3,00,1.6,00,1.810,00,11.120,00,OK
2024-08-15 15:38:42,Jeju,20240815141820,5.3,00,3.6,00,0.674,00,7.960,00,NG
2024-08-15 15:38:42,Nam-Won,20240816003800,3.8,00,0.6,00,1.363,00,0.000,00,OK
2024-08-15 15:38:42,Sek-Dal,20240816003810,0.5,06,1.7,00,1.408,00,11.140,00,NG
2024-08-15 15:38:42,Sung-San,20240816003820,0.0,04,1.1,00,1.316,00,5.777,00,NG
2024-08-15 15:38:42,Westside,20240816003820,12.0,00,2.1,00,1.516,00,10.433,00,OK
2024-08-15 15:46:33,Bo-Mok,20240816004620,3.6,00,0.3,00,0.136,00,9.731,00,OK
2024-08-15 15:46:33,Dae-Jung,20240816004610,5.3,00,0.8,00,0.563,00,2.535,00,OK
2024-08-15 15:46:33,Eastside,20240816004610,4.3,00,1.6,00,1.810,00,11.120,00,OK
2024-08-15 15:46:33,Jeju,20240815141820,5.3,00,3.6,00,0.674,00,7.960,00,NG
2024-08-15 15:46:33,Nam-Won,20240816004550,3.8,00,1.1,00,1.363,00,0.000,00,OK
2024-08-15 15:46:33,Sek-Dal,20240816004600,0.5,06,1.4,00,1.305,00,11.140,00,NG
2024-08-15 15:46:33,Sung-San,20240816004610,0.0,04,1.1,00,1.014,00,5.777,00,NG
2024-08-15 15:46:33,Westside,20240816004620,12.0,00,2.1,00,1.516,00,10.433,00,OK
2024-08-15 15:54:11,Bo-Mok,20240816005400,3.5,00,0.4,00,0.136,00,9.462,00,OK
2024-08-15 15:54:11,Dae-Jung,20240816005350,5.3,00,0.9,00,0.546,00,2.535,00,OK
2024-08-15 15:54:11,Eastside,20240816005350,4.3,00,1.6,00,1.810,00,11.120,00,OK
2024-08-15 15:54:11,Jeju,20240815141820,5.3,00,3.6,00,0.674,00,7.960,00,NG
2024-08-15 15:54:11,Nam-Won,20240816005330,4.0,00,2.1,00,0.999,00,3.831,00,OK
2024-08-15 15:54:11,Sek-Dal,20240816005340,0.5,06,1.5,00,1.305,00,11.303,00,NG
2024-08-15 15:54:11,Sung-San,20240816005350,0.0,04,1.1,00,1.014,00,5.816,00,NG
2024-08-15 15:54:11,Westside,20240816005350,12.7,00,2.2,00,1.516,00,10.433,00,OK
2024-08-15 16:10:28,Bo-Mok,20240816011010,3.5,00,0.4,00,0.136,00,9.462,00,OK
2024-08-15 16:10:28,Dae-Jung,20240816011010,5.4,00,1.0,00,0.546,00,2.767,00,OK
2024-08-15 16:10:28,Eastside,20240816011000,4.6,00,2.0,00,1.852,00,11.148,00,OK
2024-08-15 16:10:28,Jeju,20240815141820,5.3,00,3.6,00,0.674,00,7.960,00,NG
2024-08-15 16:10:28,Nam-Won,20240816010940,4.0,00,3.6,00,0.999,00,3.831,00,OK
2024-08-15 16:10:28,Sek-Dal,20240816011000,0.5,06,1.7,00,1.305,00,11.303,00,OK
2024-08-15 16:10:28,Sung-San,20240816011010,0.0,04,1.1,00,1.014,00,5.816,00,OK
2024-08-15 16:10:28,Westside,20240816011010,13.8,00,2.1,00,1.534,00,10.463,00,OK
2024-08-15 16:31:30,Bo-Mok,20240816013120,3.5,00,2.7,00,0.136,00,9.462,00,OK
2024-08-15 16:31:30,Dae-Jung,20240816013110,5.6,00,1.0,00,0.546,00,2.767,00,OK
2024-08-15 16:31:30,Eastside,20240816013100,4.7,00,1.6,00,1.852,00,11.148,00,NG
2024-08-15 16:31:30,Jeju,20240815141820,5.3,00,3.6,00,0.674,00,7.960,00,NG
2024-08-15 16:31:30,Nam-Won,20240816013040,4.0,00,1.4,00,0.999,00,3.831,00,NG
2024-08-15 16:31:30,Sek-Dal,20240816013100,0.5,06,1.4,00,1.305,00,11.303,00,OK
2024-08-15 16:31:30,Sung-San,20240816013110,0.0,04,1.2,00,1.014,00,5.816,00,OK
2024-08-15 16:31:30,Westside,20240816013110,13.4,00,1.9,00,1.534,00,10.463,00,OK
2024-08-15 16:43:07,Bo-Mok,20240816014250,3.3,00,0.4,00,0.136,00,9.462,00,OK
2024-08-15 16:43:07,Dae-Jung,20240816014250,5.4,00,1.1,00,0.546,00,2.767,00,OK
2024-08-15 16:43:07,Eastside,20240816014240,4.9,00,1.6,00,1.852,00,11.148,00,OK
2024-08-15 16:43:07,Jeju,20240815141820,5.3,00,3.6,00,0.674,00,7.960,00,NG
2024-08-15 16:43:07,Nam-Won,20240816014220,4.0,00,1.1,00,0.999,00,3.831,00,OK
2024-08-15 16:43:07,Sek-Dal,20240816014240,0.5,06,1.8,00,1.305,00,11.303,00,OK
2024-08-15 16:43:07,Sung-San,20240816014250,0.0,04,1.1,00,1.014,00,5.816,00,OK
2024-08-15 16:43:07,Westside,20240816014250,12.8,00,1.9,00,1.534,00,10.463,00,OK
2024-08-15 16:59:03,Bo-Mok,20240816015850,3.3,00,0.5,00,0.160,00,9.346,00,OK
2024-08-15 16:59:03,Dae-Jung,20240816015840,5.3,00,1.1,00,0.491,00,3.448,00,OK
2024-08-15 16:59:03,Eastside,20240816015840,5.1,00,1.6,00,2.066,00,6.504,00,OK
2024-08-15 16:59:03,Jeju,20240815141820,5.3,00,3.6,00,0.674,00,7.960,00,NG
2024-08-15 16:59:03,Nam-Won,20240816015820,4.0,00,1.0,00,1.234,00,4.305,00,OK
2024-08-15 16:59:03,Sek-Dal,20240816015830,0.5,06,1.4,00,1.333,00,11.140,00,OK
2024-08-15 16:59:03,Sung-San,20240816015840,0.0,04,1.0,00,0.862,00,5.894,00,OK
2024-08-15 16:59:03,Westside,20240816015850,13.2,00,1.8,00,1.251,00,12.364,00,OK
2024-08-15 17:15:24,Bo-Mok,20240816021510,3.4,00,2.9,00,0.160,00,9.346,00,OK
2024-08-15 17:15:24,Dae-Jung,20240816021500,5.2,00,1.0,00,0.491,00,3.448,00,NG
2024-08-15 17:15:24,Eastside,20240816021500,5.3,00,1.5,00,2.066,00,6.504,00,OK
2024-08-15 17:15:24,Jeju,20240815141820,5.3,00,3.6,00,0.674,00,7.960,00,NG
2024-08-15 17:15:24,Nam-Won,20240816021440,4.0,00,1.2,00,1.234,00,4.305,00,OK
2024-08-15 17:15:24,Sek-Dal,20240816021450,0.5,06,1.7,00,1.333,00,11.140,00,NG
2024-08-15 17:15:24,Sung-San,20240816021500,0.0,04,1.0,00,0.862,00,5.894,00,NG
2024-08-15 17:15:24,Westside,20240816021510,12.9,00,1.7,00,1.251,00,12.364,00,OK
